,long_exposure,short_exposure,gross_exposure,net_exposure
2019-10-10,0.0,0.0,0.0,0.0
2019-10-11,0.0,0.0,0.0,0.0
2019-10-14,0.014415144031010406,0.0,0.014415144031010406,0.014415144031010406
2019-10-15,0.014211045339536722,0.0,0.014211045339536722,0.014211045339536722
2019-10-16,0.014067058192530842,0.0,0.014067058192530842,0.014067058192530842
2019-10-17,0.014711256390744571,0.0,0.014711256390744571,0.014711256390744571
2019-10-18,0.015072858963378826,0.0,0.015072858963378826,0.015072858963378826
2019-10-21,0.014676473934360466,0.0,0.014676473934360466,0.014676473934360466
2019-10-22,0.014759024508201284,0.0,0.014759024508201284,0.014759024508201284
2019-10-23,0.014568635912819743,0.0,0.014568635912819743,0.014568635912819743
2019-10-24,0.014424215720216007,0.0,0.014424215720216007,0.014424215720216007
2019-10-25,0.014447451134439628,0.0,0.014447451134439628,0.014447451134439628
2019-10-28,0.01462622101559313,0.0,0.01462622101559313,0.01462622101559313
2019-10-29,0.014461665642537399,0.0,0.014461665642537399,0.014461665642537399
2019-10-30,0.014801854073746937,0.0,0.014801854073746937,0.014801854073746937
2019-10-31,0.014348763690542832,0.0,0.014348763690542832,0.014348763690542832
2019-11-01,0.014308631783567585,0.0,0.014308631783567585,0.014308631783567585
2019-11-04,0.0,0.0,0.0,0.0
2019-11-05,0.0,0.0,0.0,0.0
2019-11-06,0.0,0.023108646766896515,0.023108646766896515,-0.023108646766896515
2019-11-07,0.0,0.023091819568925257,0.023091819568925257,-0.023091819568925257
2019-11-08,0.0,0.023365613413334412,0.023365613413334412,-0.023365613413334412
2019-11-11,0.0,0.023260178389648598,0.023260178389648598,-0.023260178389648598
2019-11-12,0.0,0.02308803179845348,0.02308803179845348,-0.02308803179845348
2019-11-13,0.0,0.02256306016619668,0.02256306016619668,-0.02256306016619668
2019-11-14,0.0,0.022742770777790893,0.022742770777790893,-0.022742770777790893
2019-11-15,0.0,0.022184931876832025,0.022184931876832025,-0.022184931876832025
2019-11-18,0.0,0.022496453145416973,0.022496453145416973,-0.022496453145416973
2019-11-19,0.0,0.02305861556519513,0.02305861556519513,-0.02305861556519513
2019-11-20,0.0,0.02320447917345005,0.02320447917345005,-0.02320447917345005
2019-11-21,0.0,0.02296461745647793,0.02296461745647793,-0.02296461745647793
2019-11-22,0.0,0.023161614371159978,0.023161614371159978,-0.023161614371159978
2019-11-25,0.0,0.02290906458915678,0.02290906458915678,-0.02290906458915678
2019-11-26,0.0,0.023391982490284315,0.023391982490284315,-0.023391982490284315
2019-11-27,0.0,0.0,0.0,0.0
2019-11-28,0.0,0.0,0.0,0.0
2019-11-29,0.02703444515963366,0.0,0.02703444515963366,0.02703444515963366
2019-12-02,0.0259924384092312,0.0,0.0259924384092312,0.0259924384092312
2019-12-03,0.02679141723992297,0.0,0.02679141723992297,0.02679141723992297
2019-12-04,0.02730137520210123,0.0,0.02730137520210123,0.02730137520210123
2019-12-05,0.02674953882636171,0.0,0.02674953882636171,0.02674953882636171
2019-12-06,0.02571356134662386,0.0,0.02571356134662386,0.02571356134662386
2019-12-09,0.023850745268979213,0.0,0.023850745268979213,0.023850745268979213
2019-12-10,0.023467594516681015,0.0,0.023467594516681015,0.023467594516681015
2019-12-11,0.02482230535181347,0.0,0.02482230535181347,0.02482230535181347
2019-12-12,0.025013573295095508,0.0,0.025013573295095508,0.025013573295095508
2019-12-13,0.024602566449451718,0.0,0.024602566449451718,0.024602566449451718
2019-12-16,0.024810442374344096,0.0,0.024810442374344096,0.024810442374344096
2019-12-17,0.023813727966935774,0.0,0.023813727966935774,0.023813727966935774
2019-12-18,0.023572395029877184,0.0,0.023572395029877184,0.023572395029877184
2019-12-19,0.023560588875734065,0.0,0.023560588875734065,0.023560588875734065
2019-12-20,0.02344234326460183,0.0,0.02344234326460183,0.02344234326460183
2019-12-23,0.0238293428302352,0.0,0.0238293428302352,0.0238293428302352
2019-12-24,0.02396033243588171,0.0,0.02396033243588171,0.02396033243588171
2019-12-25,0.024283015115107866,0.0,0.024283015115107866,0.024283015115107866
2019-12-26,0.0238087644680646,0.0,0.0238087644680646,0.0238087644680646
2019-12-27,0.024264921823400423,0.0,0.024264921823400423,0.024264921823400423
2019-12-30,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0
2020-01-01,0.0,0.0,0.0,0.0
2020-01-02,0.0,0.0,0.0,0.0
2020-01-03,0.0,0.0,0.0,0.0
2020-01-06,0.0,0.014099081934703737,0.014099081934703737,-0.014099081934703737
2020-01-07,0.0,0.013899452038165885,0.013899452038165885,-0.013899452038165885
2020-01-08,0.0,0.01437797334981754,0.01437797334981754,-0.01437797334981754
2020-01-09,0.0,0.01438216189809885,0.01438216189809885,-0.01438216189809885
2020-01-10,0.0,0.014432667160911681,0.014432667160911681,-0.014432667160911681
2020-01-13,0.0,0.014971420565570168,0.014971420565570168,-0.014971420565570168
2020-01-14,0.0,0.014789531568820733,0.014789531568820733,-0.014789531568820733
2020-01-15,0.0,0.014396778228166176,0.014396778228166176,-0.014396778228166176
2020-01-16,0.0,0.014190705002874685,0.014190705002874685,-0.014190705002874685
2020-01-17,0.0,0.01431079176115571,0.01431079176115571,-0.01431079176115571
2020-01-20,0.0,0.0,0.0,0.0
2020-01-21,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0
2020-01-24,0.014749068583634204,0.0,0.014749068583634204,0.014749068583634204
2020-01-27,0.014423320266562598,0.0,0.014423320266562598,0.014423320266562598
2020-01-28,0.013795214417119785,0.0,0.013795214417119785,0.013795214417119785
2020-01-29,0.013477054495439683,0.0,0.013477054495439683,0.013477054495439683
2020-01-30,0.013519554759722939,0.0,0.013519554759722939,0.013519554759722939
2020-01-31,0.01342014901552335,0.0,0.01342014901552335,0.01342014901552335
2020-02-03,0.013297120270122973,0.0,0.013297120270122973,0.013297120270122973
2020-02-04,0.013205855886317414,0.0,0.013205855886317414,0.013205855886317414
2020-02-05,0.013233050239587438,0.0,0.013233050239587438,0.013233050239587438
2020-02-06,0.012869656160041284,0.0,0.012869656160041284,0.012869656160041284
2020-02-07,0.013057378264818007,0.0,0.013057378264818007,0.013057378264818007
2020-02-10,0.013233370022258814,0.0,0.013233370022258814,0.013233370022258814
2020-02-11,0.013273653758245798,0.0,0.013273653758245798,0.013273653758245798
2020-02-12,0.013332093716487232,0.0,0.013332093716487232,0.013332093716487232
2020-02-13,0.013363323229136314,0.0,0.013363323229136314,0.013363323229136314
2020-02-14,0.013579688027561397,0.0,0.013579688027561397,0.013579688027561397
2020-02-17,0.013570357983499598,0.0,0.013570357983499598,0.013570357983499598
2020-02-18,0.013537511823725572,0.0,0.013537511823725572,0.013537511823725572
2020-02-19,0.013457245098190468,0.0,0.013457245098190468,0.013457245098190468
2020-02-20,0.013348048688081909,0.0,0.013348048688081909,0.013348048688081909
2020-02-21,0.013217565620146247,0.0,0.013217565620146247,0.013217565620146247
2020-02-24,0.013125146209636384,0.0,0.013125146209636384,0.013125146209636384
2020-02-25,0.013117824111429595,0.0,0.013117824111429595,0.013117824111429595
2020-02-26,0.013152490830984083,0.0,0.013152490830984083,0.013152490830984083
2020-02-27,0.013157802276825252,0.0,0.013157802276825252,0.013157802276825252
2020-02-28,0.013078517106785951,0.0,0.013078517106785951,0.013078517106785951
2020-03-02,0.013171796631724112,0.0,0.013171796631724112,0.013171796631724112
2020-03-03,0.013248907329598525,0.0,0.013248907329598525,0.013248907329598525
2020-03-04,0.013232220569581198,0.0,0.013232220569581198,0.013232220569581198
2020-03-05,0.013164192008018629,0.0,0.013164192008018629,0.013164192008018629
2020-03-06,0.013221310479780628,0.0,0.013221310479780628,0.013221310479780628
2020-03-09,0.013240944038531785,0.0,0.013240944038531785,0.013240944038531785
2020-03-10,0.013090429032450645,0.0,0.013090429032450645,0.013090429032450645
2020-03-11,0.013083404959289275,0.0,0.013083404959289275,0.013083404959289275
2020-03-12,0.013110500338359565,0.0,0.013110500338359565,0.013110500338359565
2020-03-13,0.013017699515098317,0.0,0.013017699515098317,0.013017699515098317
2020-03-16,0.013037227180356045,0.0,0.013037227180356045,0.013037227180356045
2020-03-17,0.012888316213589433,0.0,0.012888316213589433,0.012888316213589433
2020-03-18,0.013025020623090954,0.0,0.013025020623090954,0.013025020623090954
2020-03-19,0.0,0.0,0.0,0.0
2020-03-20,0.0,0.0,0.0,0.0
2020-03-23,0.0,0.0,0.0,0.0
2020-03-24,0.01320404003313606,0.0,0.01320404003313606,0.01320404003313606
2020-03-25,0.013084046405869607,0.0,0.013084046405869607,0.013084046405869607
2020-03-26,0.013053732914773372,0.0,0.013053732914773372,0.013053732914773372
2020-03-27,0.012943692009214866,0.0,0.012943692009214866,0.012943692009214866
2020-03-30,0.013016913539371617,0.0,0.013016913539371617,0.013016913539371617
2020-03-31,0.013223800681361206,0.0,0.013223800681361206,0.013223800681361206
2020-04-01,0.013101533289791495,0.0,0.013101533289791495,0.013101533289791495
2020-04-02,0.013015188843585757,0.0,0.013015188843585757,0.013015188843585757
2020-04-03,0.013039407220751663,0.0,0.013039407220751663,0.013039407220751663
2020-04-06,0.013206325094875206,0.0,0.013206325094875206,0.013206325094875206
2020-04-07,0.013079490826314329,0.0,0.013079490826314329,0.013079490826314329
2020-04-08,0.013105233088421792,0.0,0.013105233088421792,0.013105233088421792
2020-04-09,0.0,0.0,0.0,0.0
2020-04-10,0.0,0.0,0.0,0.0
2020-04-13,0.0,0.0,0.0,0.0
2020-04-14,0.0,0.0,0.0,0.0
2020-04-15,0.0,0.0,0.0,0.0
2020-04-16,0.0,0.0,0.0,0.0
2020-04-17,0.0,0.0,0.0,0.0
2020-04-20,0.012976397705611568,0.0,0.012976397705611568,0.012976397705611568
2020-04-21,0.013029314951767306,0.0,0.013029314951767306,0.013029314951767306
2020-04-22,0.012970033307932942,0.0,0.012970033307932942,0.012970033307932942
2020-04-23,0.013101205378131088,0.0,0.013101205378131088,0.013101205378131088
2020-04-24,0.013036448352713274,0.0,0.013036448352713274,0.013036448352713274
2020-04-27,0.012971082524570826,0.0,0.012971082524570826,0.012971082524570826
2020-04-28,0.013026623682864282,0.0,0.013026623682864282,0.013026623682864282
2020-04-29,0.013105328508608032,0.0,0.013105328508608032,0.013105328508608032
2020-04-30,0.0,0.0,0.0,0.0
2020-05-01,0.0,0.0,0.0,0.0
2020-05-04,0.0,0.0,0.0,0.0
2020-05-05,0.0,0.0,0.0,0.0
2020-05-06,0.0,0.0,0.0,0.0
2020-05-07,0.014654828431047115,0.0,0.014654828431047115,0.014654828431047115
2020-05-08,0.01470647724618206,0.0,0.01470647724618206,0.01470647724618206
2020-05-11,0.014613267241808071,0.0,0.014613267241808071,0.014613267241808071
2020-05-12,0.014466244158470818,0.0,0.014466244158470818,0.014466244158470818
2020-05-13,0.014547885610665638,0.0,0.014547885610665638,0.014547885610665638
2020-05-14,0.014575625834791377,0.0,0.014575625834791377,0.014575625834791377
2020-05-15,0.014505244527845738,0.0,0.014505244527845738,0.014505244527845738
2020-05-18,0.014672138303354391,0.0,0.014672138303354391,0.014672138303354391
2020-05-19,0.014621261773624767,0.0,0.014621261773624767,0.014621261773624767
2020-05-20,0.014624962960537488,0.0,0.014624962960537488,0.014624962960537488
2020-05-21,0.014655998006586358,0.0,0.014655998006586358,0.014655998006586358
2020-05-22,0.014584580228512244,0.0,0.014584580228512244,0.014584580228512244
2020-05-25,0.014638848329228083,0.0,0.014638848329228083,0.014638848329228083
2020-05-26,0.014577417176159263,0.0,0.014577417176159263,0.014577417176159263
2020-05-27,0.014530187518084102,0.0,0.014530187518084102,0.014530187518084102
2020-05-28,0.0,0.0,0.0,0.0
2020-05-29,0.0,0.0,0.0,0.0
2020-06-01,0.017121337030439443,0.0,0.017121337030439443,0.017121337030439443
2020-06-02,0.017339565385113345,0.0,0.017339565385113345,0.017339565385113345
2020-06-03,0.0,0.011210899963676399,0.011210899963676399,-0.011210899963676399
2020-06-04,0.0,0.011174205860179623,0.011174205860179623,-0.011174205860179623
2020-06-05,0.0,0.0,0.0,0.0
2020-06-08,0.0,0.0,0.0,0.0
2020-06-09,0.0,0.0,0.0,0.0
2020-06-10,0.0,0.0,0.0,0.0
2020-06-11,0.01230487253321165,0.0,0.01230487253321165,0.01230487253321165
2020-06-12,0.012361349535013342,0.0,0.012361349535013342,0.012361349535013342
2020-06-15,0.012412682276477426,0.0,0.012412682276477426,0.012412682276477426
2020-06-16,0.012266978694330894,0.0,0.012266978694330894,0.012266978694330894
2020-06-17,0.012334938460171273,0.0,0.012334938460171273,0.012334938460171273
2020-06-18,0.0,0.0,0.0,0.0
2020-06-19,0.0,0.0,0.0,0.0
2020-06-22,0.0,0.0,0.0,0.0
2020-06-23,0.0,0.0,0.0,0.0
2020-06-24,0.0,0.0,0.0,0.0
2020-06-25,0.0,0.0,0.0,0.0
2020-06-26,0.0,0.0,0.0,0.0
2020-06-29,0.0,0.0,0.0,0.0
2020-06-30,0.0,0.0,0.0,0.0
2020-07-01,0.0,0.0,0.0,0.0
2020-07-02,0.0,0.014723201749369124,0.014723201749369124,-0.014723201749369124
2020-07-03,0.0,0.014591880590686234,0.014591880590686234,-0.014591880590686234
2020-07-06,0.0,0.014661603075726887,0.014661603075726887,-0.014661603075726887
2020-07-07,0.0,0.014699665741896451,0.014699665741896451,-0.014699665741896451
2020-07-08,0.0,0.014596336008343895,0.014596336008343895,-0.014596336008343895
2020-07-09,0.0,0.014617368389340439,0.014617368389340439,-0.014617368389340439
2020-07-10,0.0,0.014761952281751962,0.014761952281751962,-0.014761952281751962
2020-07-13,0.0,0.014723201119754297,0.014723201119754297,-0.014723201119754297
2020-07-14,0.0,0.0,0.0,0.0
2020-07-15,0.0,0.0,0.0,0.0
2020-07-16,0.0,0.0,0.0,0.0
2020-07-17,0.0,0.0,0.0,0.0
2020-07-20,0.0,0.0,0.0,0.0
2020-07-21,0.013097301679657166,0.0,0.013097301679657166,0.013097301679657166
2020-07-22,0.012931279897609038,0.0,0.012931279897609038,0.012931279897609038
2020-07-23,0.012980597522002871,0.0,0.012980597522002871,0.012980597522002871
2020-07-24,0.012927129492153947,0.0,0.012927129492153947,0.012927129492153947
2020-07-27,0.01266791957358315,0.0,0.01266791957358315,0.01266791957358315
2020-07-28,0.01274669148288082,0.0,0.01274669148288082,0.01274669148288082
2020-07-29,0.012774141088250176,0.0,0.012774141088250176,0.012774141088250176
2020-07-30,0.012702319940560302,0.0,0.012702319940560302,0.012702319940560302
2020-07-31,0.012570881261438014,0.0,0.012570881261438014,0.012570881261438014
2020-08-03,0.012654150432642461,0.0,0.012654150432642461,0.012654150432642461
2020-08-04,0.012689116392253402,0.0,0.012689116392253402,0.012689116392253402
2020-08-05,0.012930143777472949,0.0,0.012930143777472949,0.012930143777472949
2020-08-06,0.012973116882377438,0.0,0.012973116882377438,0.012973116882377438
2020-08-07,0.0,0.0,0.0,0.0
2020-08-10,0.0,0.0,0.0,0.0
2020-08-11,0.0,0.0,0.0,0.0
2020-08-12,0.0,0.0,0.0,0.0
2020-08-13,0.0,0.00923258267813992,0.00923258267813992,-0.00923258267813992
2020-08-14,0.0,0.009193804333136064,0.009193804333136064,-0.009193804333136064
2020-08-17,0.0,0.009161542751607606,0.009161542751607606,-0.009161542751607606
2020-08-18,0.0,0.009126175517715128,0.009126175517715128,-0.009126175517715128
2020-08-19,0.0,0.00918462646089621,0.00918462646089621,-0.00918462646089621
2020-08-20,0.0,0.009296414699950165,0.009296414699950165,-0.009296414699950165
2020-08-21,0.0,0.009262037198610427,0.009262037198610427,-0.009262037198610427
2020-08-24,0.0,0.009230326431410661,0.009230326431410661,-0.009230326431410661
2020-08-25,0.0,0.009253762760636797,0.009253762760636797,-0.009253762760636797
2020-08-26,0.0,0.009235419023453704,0.009235419023453704,-0.009235419023453704
2020-08-27,0.0,0.009306685633628513,0.009306685633628513,-0.009306685633628513
2020-08-28,0.0,0.009139015543442352,0.009139015543442352,-0.009139015543442352
2020-08-31,0.0,0.0,0.0,0.0
2020-09-01,0.0,0.0,0.0,0.0
2020-09-02,0.014356151398001468,0.0,0.014356151398001468,0.014356151398001468
2020-09-03,0.014247474534230076,0.0,0.014247474534230076,0.014247474534230076
2020-09-04,0.014145016202561929,0.0,0.014145016202561929,0.014145016202561929
2020-09-07,0.014122598600144136,0.0,0.014122598600144136,0.014122598600144136
2020-09-08,0.014247104339999976,0.0,0.014247104339999976,0.014247104339999976
2020-09-09,0.014219597246044083,0.0,0.014219597246044083,0.014219597246044083
2020-09-10,0.014104464491084935,0.0,0.014104464491084935,0.014104464491084935
2020-09-11,0.014098130029590027,0.0,0.014098130029590027,0.014098130029590027
2020-09-14,0.014215269922974243,0.0,0.014215269922974243,0.014215269922974243
2020-09-15,0.01410627346595877,0.0,0.01410627346595877,0.01410627346595877
2020-09-16,0.014005322226993149,0.0,0.014005322226993149,0.014005322226993149
2020-09-17,0.014067161208983651,0.0,0.014067161208983651,0.014067161208983651
2020-09-18,0.01404260200153901,0.0,0.01404260200153901,0.01404260200153901
2020-09-21,0.014114500337522299,0.0,0.014114500337522299,0.014114500337522299
2020-09-22,0.014112981226542502,0.0,0.014112981226542502,0.014112981226542502
2020-09-23,0.014191297111646347,0.0,0.014191297111646347,0.014191297111646347
2020-09-24,0.014075916773696446,0.0,0.014075916773696446,0.014075916773696446
2020-09-25,0.01407457517120655,0.0,0.01407457517120655,0.01407457517120655
2020-09-28,0.014051205228887892,0.0,0.014051205228887892,0.014051205228887892
2020-09-29,0.01391708289280077,0.0,0.01391708289280077,0.01391708289280077
2020-09-30,0.013746472563118128,0.0,0.013746472563118128,0.013746472563118128
2020-10-01,0.01382104769050311,0.0,0.01382104769050311,0.01382104769050311
2020-10-02,0.013782831958597929,0.0,0.013782831958597929,0.013782831958597929
2020-10-05,0.013672107115213957,0.0,0.013672107115213957,0.013672107115213957
2020-10-06,0.01366173507422555,0.0,0.01366173507422555,0.01366173507422555
2020-10-07,0.013783871540327045,0.0,0.013783871540327045,0.013783871540327045
2020-10-08,0.01353802681300979,0.0,0.01353802681300979,0.01353802681300979
2020-10-09,0.013379056759115946,0.0,0.013379056759115946,0.013379056759115946
2020-10-12,0.013281948852781209,0.0,0.013281948852781209,0.013281948852781209
2020-10-13,0.013436019968725359,0.0,0.013436019968725359,0.013436019968725359
2020-10-14,0.013466019593683126,0.0,0.013466019593683126,0.013466019593683126
2020-10-15,0.013547812167403058,0.0,0.013547812167403058,0.013547812167403058
2020-10-16,0.013426452154323915,0.0,0.013426452154323915,0.013426452154323915
2020-10-19,0.013308331090310746,0.0,0.013308331090310746,0.013308331090310746
2020-10-20,0.013355455927087746,0.0,0.013355455927087746,0.013355455927087746
2020-10-21,0.013361600408748042,0.0,0.013361600408748042,0.013361600408748042
2020-10-22,0.013419596702532887,0.0,0.013419596702532887,0.013419596702532887
2020-10-23,0.013399733839424024,0.0,0.013399733839424024,0.013399733839424024
2020-10-26,0.013429182596365531,0.0,0.013429182596365531,0.013429182596365531
2020-10-27,0.013445952070771042,0.0,0.013445952070771042,0.013445952070771042
2020-10-28,0.0,0.0,0.0,0.0
2020-10-29,0.0,0.0,0.0,0.0
2020-10-30,0.0,0.0,0.0,0.0
2020-11-02,0.009471111633819283,0.0,0.009471111633819283,0.009471111633819283
2020-11-03,0.009546590213981026,0.0,0.009546590213981026,0.009546590213981026
2020-11-04,0.0,0.0,0.0,0.0
2020-11-05,0.0,0.0,0.0,0.0
2020-11-06,0.011785241155192232,0.0,0.011785241155192232,0.011785241155192232
2020-11-09,0.011794471878076094,0.0,0.011794471878076094,0.011794471878076094
2020-11-10,0.011881582221430848,0.0,0.011881582221430848,0.011881582221430848
2020-11-11,0.0,0.0,0.0,0.0
2020-11-12,0.0,0.0,0.0,0.0
2020-11-13,0.0,0.0,0.0,0.0
2020-11-16,0.0,0.0,0.0,0.0
2020-11-17,0.0,0.0,0.0,0.0
2020-11-18,0.0,0.0,0.0,0.0
2020-11-19,0.0,0.0,0.0,0.0
2020-11-20,0.0,0.0,0.0,0.0
2020-11-23,0.0,0.009394122879241476,0.009394122879241476,-0.009394122879241476
2020-11-24,0.0,0.009480702604052503,0.009480702604052503,-0.009480702604052503
2020-11-25,0.0,0.009410461926317108,0.009410461926317108,-0.009410461926317108
2020-11-26,0.0,0.009475663620439627,0.009475663620439627,-0.009475663620439627
2020-11-27,0.0,0.009524737974674671,0.009524737974674671,-0.009524737974674671
2020-11-30,0.0,0.009558841691923342,0.009558841691923342,-0.009558841691923342
2020-12-01,0.0,0.00965581115795794,0.00965581115795794,-0.00965581115795794
2020-12-02,0.0,0.00970549385645004,0.00970549385645004,-0.00970549385645004
2020-12-03,0.0,0.00976368456145444,0.00976368456145444,-0.00976368456145444
2020-12-04,0.0,0.009814049413038548,0.009814049413038548,-0.009814049413038548
2020-12-07,0.0,0.009841105940621838,0.009841105940621838,-0.009841105940621838
2020-12-08,0.0,0.00970032891020436,0.00970032891020436,-0.00970032891020436
2020-12-09,0.0,0.009706883307999768,0.009706883307999768,-0.009706883307999768
2020-12-10,0.0,0.009663371687630002,0.009663371687630002,-0.009663371687630002
2020-12-11,0.0,0.009563994405608634,0.009563994405608634,-0.009563994405608634
2020-12-14,0.0,0.009694798985343171,0.009694798985343171,-0.009694798985343171
2020-12-15,0.0,0.009831156293499836,0.009831156293499836,-0.009831156293499836
2020-12-16,0.0,0.009939709668781967,0.009939709668781967,-0.009939709668781967
2020-12-17,0.0,0.009960226717319224,0.009960226717319224,-0.009960226717319224
2020-12-18,0.0,0.010069520054993546,0.010069520054993546,-0.010069520054993546
2020-12-21,0.0,0.010070500838262244,0.010070500838262244,-0.010070500838262244
2020-12-22,0.0,0.010087017197018544,0.010087017197018544,-0.010087017197018544
2020-12-23,0.0,0.00999828471462473,0.00999828471462473,-0.00999828471462473
2020-12-24,0.0,0.01003040805925095,0.01003040805925095,-0.01003040805925095
2020-12-25,0.0,0.010035303432332702,0.010035303432332702,-0.010035303432332702
2020-12-28,0.0,0.00993023328402962,0.00993023328402962,-0.00993023328402962
2020-12-29,0.0,0.009926126559502825,0.009926126559502825,-0.009926126559502825
2020-12-30,0.0,0.009919734548038673,0.009919734548038673,-0.009919734548038673
2020-12-31,0.0,0.010064861944346281,0.010064861944346281,-0.010064861944346281
2021-01-01,0.0,0.010137853719851554,0.010137853719851554,-0.010137853719851554
2021-01-04,0.0,0.010138791431688311,0.010138791431688311,-0.010138791431688311
2021-01-05,0.0,0.010159195956321188,0.010159195956321188,-0.010159195956321188
2021-01-06,0.0,0.01016282641409168,0.01016282641409168,-0.01016282641409168
2021-01-07,0.0,0.010146175110159202,0.010146175110159202,-0.010146175110159202
2021-01-08,0.0,0.010057814591251655,0.010057814591251655,-0.010057814591251655
2021-01-11,0.0,0.010045545897644616,0.010045545897644616,-0.010045545897644616
2021-01-12,0.0,0.0,0.0,0.0
2021-01-13,0.010003406722834566,0.0,0.010003406722834566,0.010003406722834566
2021-01-14,0.010043990416736719,0.0,0.010043990416736719,0.010043990416736719
2021-01-15,0.010075161291826727,0.0,0.010075161291826727,0.010075161291826727
2021-01-18,0.009933595067239329,0.0,0.009933595067239329,0.009933595067239329
2021-01-19,0.009923946961107039,0.0,0.009923946961107039,0.009923946961107039
2021-01-20,0.01000251908292192,0.0,0.01000251908292192,0.01000251908292192
2021-01-21,0.010086779880314674,0.0,0.010086779880314674,0.010086779880314674
2021-01-22,0.0,0.0,0.0,0.0
2021-01-25,0.0,0.0,0.0,0.0
2021-01-26,0.0,0.0,0.0,0.0
2021-01-27,0.0,0.0,0.0,0.0
2021-01-28,0.0,0.0,0.0,0.0
2021-01-29,0.0,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0,0.0
2021-02-02,0.0,0.012733434574661995,0.012733434574661995,-0.012733434574661995
2021-02-03,0.0,0.012725870450845528,0.012725870450845528,-0.012725870450845528
2021-02-04,0.0,0.01254761316617875,0.01254761316617875,-0.01254761316617875
2021-02-05,0.0,0.012511719092017868,0.012511719092017868,-0.012511719092017868
2021-02-08,0.0,0.012557495223248739,0.012557495223248739,-0.012557495223248739
2021-02-09,0.0,0.012539389324248189,0.012539389324248189,-0.012539389324248189
2021-02-10,0.0,0.012464267014494613,0.012464267014494613,-0.012464267014494613
2021-02-11,0.0,0.012515287798990945,0.012515287798990945,-0.012515287798990945
2021-02-12,0.0,0.01245149154273435,0.01245149154273435,-0.01245149154273435
2021-02-15,0.0,0.0,0.0,0.0
2021-02-16,0.0,0.0,0.0,0.0
2021-02-17,0.0,0.0,0.0,0.0
2021-02-18,0.0,0.0,0.0,0.0
2021-02-19,0.0,0.0,0.0,0.0
2021-02-22,0.0,0.0,0.0,0.0
2021-02-23,0.0,0.0,0.0,0.0
2021-02-24,0.0,0.0,0.0,0.0
2021-02-25,0.0,0.0,0.0,0.0
2021-02-26,0.014462856125218776,0.0,0.014462856125218776,0.014462856125218776
2021-03-01,0.014161783289741334,0.0,0.014161783289741334,0.014161783289741334
2021-03-02,0.01418063379846284,0.0,0.01418063379846284,0.01418063379846284
2021-03-03,0.01419981262633861,0.0,0.01419981262633861,0.01419981262633861
2021-03-04,0.014194055902507031,0.0,0.014194055902507031,0.014194055902507031
2021-03-05,0.014413580412895621,0.0,0.014413580412895621,0.014413580412895621
2021-03-08,0.01397874457028703,0.0,0.01397874457028703,0.01397874457028703
2021-03-09,0.01405823738047286,0.0,0.01405823738047286,0.01405823738047286
2021-03-10,0.014334447902676987,0.0,0.014334447902676987,0.014334447902676987
2021-03-11,0.01415843796771018,0.0,0.01415843796771018,0.01415843796771018
2021-03-12,0.014108865715786964,0.0,0.014108865715786964,0.014108865715786964
2021-03-15,0.01399753977309024,0.0,0.01399753977309024,0.01399753977309024
2021-03-16,0.013863853782063897,0.0,0.013863853782063897,0.013863853782063897
2021-03-17,0.013824055389276434,0.0,0.013824055389276434,0.013824055389276434
2021-03-18,0.014073409428578975,0.0,0.014073409428578975,0.014073409428578975
2021-03-19,0.0,0.0,0.0,0.0
2021-03-22,0.0,0.0,0.0,0.0
2021-03-23,0.0,0.0,0.0,0.0
2021-03-24,0.0,0.009126362717243474,0.009126362717243474,-0.009126362717243474
2021-03-25,0.0,0.009331679023185505,0.009331679023185505,-0.009331679023185505
2021-03-26,0.0,0.009330552760801006,0.009330552760801006,-0.009330552760801006
2021-03-29,0.0,0.009354813170086773,0.009354813170086773,-0.009354813170086773
2021-03-30,0.0,0.009405806406720443,0.009405806406720443,-0.009405806406720443
2021-03-31,0.0,0.009784984530582987,0.009784984530582987,-0.009784984530582987
2021-04-01,0.0,0.009896437198164318,0.009896437198164318,-0.009896437198164318
2021-04-02,0.0,0.009821892493766105,0.009821892493766105,-0.009821892493766105
2021-04-05,0.0,0.009947951209547749,0.009947951209547749,-0.009947951209547749
2021-04-06,0.0,0.009914431679053225,0.009914431679053225,-0.009914431679053225
2021-04-07,0.0,0.009865720817743569,0.009865720817743569,-0.009865720817743569
2021-04-08,0.0,0.00998503591551196,0.00998503591551196,-0.00998503591551196
2021-04-09,0.0,0.009998892232381004,0.009998892232381004,-0.009998892232381004
2021-04-12,0.0,0.010042848013754909,0.010042848013754909,-0.010042848013754909
2021-04-13,0.0,0.010054701123282443,0.010054701123282443,-0.010054701123282443
2021-04-14,0.0,0.010106007923252208,0.010106007923252208,-0.010106007923252208
2021-04-15,0.0,0.010168467541187387,0.010168467541187387,-0.010168467541187387
2021-04-16,0.0,0.009942557187835467,0.009942557187835467,-0.009942557187835467
2021-04-19,0.0,0.010033334522265137,0.010033334522265137,-0.010033334522265137
2021-04-20,0.0,0.009924645954686609,0.009924645954686609,-0.009924645954686609
2021-04-21,0.0,0.0,0.0,0.0
2021-04-22,0.0,0.0,0.0,0.0
