,gross_leverage,net_leverage,gross_exposure,net_exposure,equity
2019-06-13,0.13529864646067594,-0.13529864646067594,198375.56338349183,-198375.56338349183,1466205.0846247673
2019-06-14,0.13691071549368894,-0.13691071549368894,200454.55145243916,-200454.55145243916,1464126.0965558197
2019-06-17,0.13660815489461428,-0.13660815489461428,200064.80687161148,-200064.80687161148,1464515.8411366476
2019-06-18,0.13683308158888832,-0.13683308158888832,200354.5668303896,-200354.5668303896,1464226.0811778693
2019-06-19,0.1381872377773154,-0.1381872377773154,202096.62713758074,-202096.62713758074,1462484.0208706784
2019-06-20,0.13680877783591822,-0.13680877783591822,200323.26324647723,-200323.26324647723,1464257.384761782
2019-06-21,0.13576966436273444,-0.13576966436273444,198983.6169920859,-198983.6169920859,1465597.031016173
2019-06-24,0.13441906661279165,-0.13441906661279165,197238.73089957377,-197238.73089957377,1467341.9171086852
2019-06-25,0.0,0.0,0.0,0.0,1843507.2050175967
2019-06-26,0.0,0.0,0.0,0.0,1843507.2050175967
2019-06-27,0.0,0.0,0.0,0.0,1843507.2050175967
2019-06-28,0.0,0.0,0.0,0.0,1843507.2050175967
2019-07-01,0.0,0.0,0.0,0.0,1843507.2050175967
2019-07-02,0.0,0.0,0.0,0.0,1843507.2050175967
2019-07-03,0.0,0.0,0.0,0.0,1843507.2050175967
2019-07-04,0.0,0.0,0.0,0.0,1843507.2050175967
2019-07-05,0.0,0.0,0.0,0.0,1843507.2050175967
2019-07-08,0.0,0.0,0.0,0.0,1843507.2050175967
2019-07-09,0.0,0.0,0.0,0.0,1843507.2050175967
2019-07-10,0.0,0.0,0.0,0.0,1843507.2050175967
2019-07-11,0.0,0.0,0.0,0.0,1843507.2050175967
2019-07-12,0.0,0.0,0.0,0.0,1843507.2050175967
2019-07-15,0.0,0.0,0.0,0.0,1843507.2050175967
2019-07-16,0.0,0.0,0.0,0.0,1843507.2050175967
2019-07-17,0.0,0.0,0.0,0.0,1843507.2050175967
2019-07-18,0.13715784090328623,-0.13715784090328623,252851.4679298654,-252851.4679298654,1843507.2050175967
2019-07-19,0.1351709211537358,-0.1351709211537358,249624.72840911977,-249624.72840911977,1846733.9445383423
2019-07-22,0.1367196727432102,-0.1367196727432102,252140.85635211368,-252140.85635211368,1844217.8165953485
2019-07-23,0.13522973626049148,-0.13522973626049148,249720.4058307271,-249720.4058307271,1846638.267116735
2019-07-24,0.0,0.0,0.0,0.0,2353819.786467694
2019-07-25,0.0,0.0,0.0,0.0,2353819.786467694
2019-07-26,0.0,0.0,0.0,0.0,2353819.786467694
2019-07-29,0.0,0.0,0.0,0.0,2353819.786467694
2019-07-30,0.0,0.0,0.0,0.0,2353819.786467694
2019-07-31,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-01,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-02,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-05,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-06,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-07,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-08,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-09,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-12,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-13,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-14,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-15,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-16,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-19,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-20,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-21,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-22,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-23,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-26,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-27,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-28,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-29,0.0,0.0,0.0,0.0,2353819.786467694
2019-08-30,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-02,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-03,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-04,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-05,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-06,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-09,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-10,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-11,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-12,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-13,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-16,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-17,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-18,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-19,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-20,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-23,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-24,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-25,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-26,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-27,0.0,0.0,0.0,0.0,2353819.786467694
2019-09-30,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-01,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-02,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-03,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-04,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-07,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-08,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-09,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-10,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-11,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-14,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-15,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-16,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-17,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-18,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-21,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-22,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-23,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-24,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-25,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-28,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-29,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-30,0.0,0.0,0.0,0.0,2353819.786467694
2019-10-31,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-01,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-04,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-05,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-06,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-07,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-08,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-11,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-12,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-13,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-14,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-15,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-18,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-19,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-20,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-21,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-22,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-25,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-26,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-27,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-28,0.0,0.0,0.0,0.0,2353819.786467694
2019-11-29,0.0,0.0,0.0,0.0,2353819.786467694
2019-12-02,0.0,0.0,0.0,0.0,2353819.786467694
2019-12-03,0.12914948030900864,0.12914948030900864,303994.60216336435,303994.60216336435,2353819.786467694
2019-12-04,0.13134481361915254,0.13134481361915254,309943.3595809513,309943.3595809513,2359768.5438852813
2019-12-05,0.12896880604815308,0.12896880604815308,303506.3594310028,303506.3594310028,2353331.543735333
2019-12-06,0.12448034004365494,0.12448034004365494,291441.69759131793,291441.69759131793,2341266.881895648
2019-12-09,0.11631660350248998,0.11631660350248998,269812.3605775103,269812.3605775103,2319637.5448818402
2019-12-10,0.11462245575044688,0.11462245575044688,265373.79224274727,265373.79224274727,2315198.9765470773
2019-12-11,0.12058945041701881,0.12058945041701881,281082.9282676223,281082.9282676223,2330908.112571952
2019-12-12,0.12142676525788659,0.12142676525788659,283304.37535726477,283304.37535726477,2333129.5596615947
2019-12-13,0.11962593252047797,0.11962593252047797,278531.8857453395,278531.8857453395,2328357.070049669
2019-12-16,0.12053747605066716,0.12053747605066716,280945.1765512322,280945.1765512322,2330770.360855562
2019-12-17,0.1161531520282073,0.1161531520282073,269383.3856059047,269383.3856059047,2319208.5699102343
2019-12-18,0.11508635683128188,0.11508635683128188,266587.49633224733,266587.49633224733,2316412.6806365773
2019-12-19,0.11503411603242074,0.11503411603242074,266450.7551864915,266450.7551864915,2316275.939490821
2019-12-20,0.11451062286856761,0.11451062286856761,265081.3941854041,265081.3941854041,2314906.578489734
2019-12-23,0.11622210598356025,0.11622210598356025,269564.3344679055,269564.3344679055,2319389.518772235
2019-12-24,0.11680020868574503,0.11680020868574503,271082.502114012,271082.502114012,2320907.686418342
2019-12-25,0.11822175805454552,0.11822175805454552,274824.12863611017,274824.12863611017,2324649.31294044
2019-12-26,0.11613123183271762,0.11613123183271762,269325.8685772861,269325.8685772861,2319151.0528816157
2019-12-27,0.11814214595871059,0.11814214595871059,274614.2646506206,274614.2646506206,2324439.4489549506
2019-12-30,0.0,0.0,0.0,0.0,2334996.7153932503
2019-12-31,0.0,0.0,0.0,0.0,2334996.7153932503
2020-01-01,0.0,0.0,0.0,0.0,2334996.7153932503
2020-01-02,0.0,0.0,0.0,0.0,2334996.7153932503
2020-01-03,0.0,0.0,0.0,0.0,2334996.7153932503
2020-01-06,0.0,0.0,0.0,0.0,2334996.7153932503
2020-01-07,0.0,0.0,0.0,0.0,2334996.7153932503
2020-01-08,0.0,0.0,0.0,0.0,2334996.7153932503
2020-01-09,0.12643329506247283,-0.12643329506247283,295221.3286872197,-295221.3286872197,2334996.7153932503
2020-01-10,0.12692652143771127,-0.12692652143771127,296243.2959088783,-296243.2959088783,2333974.748171592
2020-01-13,0.13221182189448533,-0.13221182189448533,307138.56971194595,-307138.56971194595,2323079.4743685243
2020-01-14,0.1304225409473424,-0.1304225409473424,303461.5005704345,-303461.5005704345,2326756.5435100356
2020-01-15,0.12657599647022727,-0.12657599647022727,295517.09863033285,-295517.09863033285,2334700.9454501374
2020-01-16,0.12456702703967526,-0.12456702703967526,291346.2998107755,-291346.2998107755,2338871.7442696947
2020-01-17,0.12573695771104682,-0.12573695771104682,293776.99001001095,-293776.99001001095,2336441.054070459
2020-01-20,0.0,0.0,0.0,0.0,2939007.377971642
2020-01-21,0.0,0.0,0.0,0.0,2939007.377971642
2020-01-22,0.0,0.0,0.0,0.0,2939007.377971642
2020-01-23,0.0,0.0,0.0,0.0,2939007.377971642
2020-01-24,0.0,0.0,0.0,0.0,2939007.377971642
2020-01-27,0.0,0.0,0.0,0.0,2939007.377971642
2020-01-28,0.0,0.0,0.0,0.0,2939007.377971642
2020-01-29,0.0,0.0,0.0,0.0,2939007.377971642
2020-01-30,0.0,0.0,0.0,0.0,2939007.377971642
2020-01-31,0.0,0.0,0.0,0.0,2939007.377971642
2020-02-03,0.0,0.0,0.0,0.0,2939007.377971642
2020-02-04,0.10247287952874731,0.10247287952874731,301168.5489769876,301168.5489769876,2939007.377971642
2020-02-05,0.10266477346157075,0.10266477346157075,301797.0517568592,301797.0517568592,2939635.880751514
2020-02-06,0.10009460439094055,0.10009460439094055,293401.32343198475,293401.32343198475,2931240.1524266396
2020-02-07,0.10142390160998885,0.10142390160998885,297737.61658507976,297737.61658507976,2935576.445579734
2020-02-10,0.10266702954725078,0.10266702954725078,301804.44262583804,301804.44262583804,2939643.2716204925
2020-02-11,0.10295115467822037,0.10295115467822037,302735.5251793789,302735.5251793789,2940574.3541740337
2020-02-12,0.103363058915534,0.103363058915534,304086.3897056108,304086.3897056108,2941925.2187002655
2020-02-13,0.10358303983425354,0.10358303983425354,304808.3387998071,304808.3387998071,2942647.167794462
2020-02-14,0.10510453677406635,0.10510453677406635,309811.4132869751,309811.4132869751,2947650.2422816297
2020-02-17,0.10503901987244871,0.10503901987244871,309595.6263250684,309595.6263250684,2947434.455319723
2020-02-18,0.10480830296188572,0.10480830296188572,308835.98682677076,308835.98682677076,2946674.8158214255
2020-02-19,0.1042440599725217,0.1042440599725217,306979.85556102474,306979.85556102474,2944818.6845556796
2020-02-20,0.10347545760164994,0.10347545760164994,304455.2234782465,304455.2234782465,2942294.052472901
2020-02-21,0.10255551672848807,0.10255551672848807,301439.1744521676,301439.1744521676,2939278.003446822
2020-02-24,0.10190293946563676,0.10190293946563676,299303.4297999057,299303.4297999057,2937142.25879456
2020-02-25,0.10185120248273263,0.10185120248273263,299134.23859322554,299134.23859322554,2936973.06758788
2020-02-26,0.10209610706423793,0.10209610706423793,299935.3022322952,299935.3022322952,2937774.13122695
2020-02-27,0.10213361973028628,0.10213361973028628,300058.0418095107,300058.0418095107,2937896.8708041655
2020-02-28,0.1015733755665886,0.1015733755665886,298226.017322868,298226.017322868,2936064.8463175227
2020-03-02,0.10223244331547748,0.10223244331547748,300381.4367679641,300381.4367679641,2938220.2657626187
2020-03-03,0.1027766342670885,0.1027766342670885,302163.5491644262,302163.5491644262,2940002.3781590806
2020-03-04,0.10265892004447376,0.10265892004447376,301777.8763114152,301777.8763114152,2939616.70530607
2020-03-05,0.10217874428608445,0.10217874428608445,300205.70070089033,300205.70070089033,2938044.529695545
2020-03-06,0.1025819419196906,0.1025819419196906,301525.7238396455,301525.7238396455,2939364.5528343003
2020-03-09,0.10272046179176657,0.10272046179176657,301979.4959190315,301979.4959190315,2939818.324913686
2020-03-10,0.1016575863871416,0.1016575863871416,298501.244704052,298501.244704052,2936340.0736987065
2020-03-11,0.10160793168313717,0.10160793168313717,298338.9513108245,298338.9513108245,2936177.780305479
2020-03-12,0.10179944847032397,0.10179944847032397,298965.01119704446,298965.01119704446,2936803.840191699
2020-03-13,0.10114321387005912,0.10114321387005912,296820.91847408435,296820.91847408435,2934659.747468739
2020-03-16,0.10128137179458072,0.10128137179458072,297272.0568917857,297272.0568917857,2935110.88588644
2020-03-17,0.1002268932665488,0.1002268932665488,293832.288150757,293832.288150757,2931671.1171454117
2020-03-18,0.10119501493036745,0.10119501493036745,296990.0524787776,296990.0524787776,2934828.8814734323
2020-03-19,0.0,0.0,0.0,0.0,2937808.7615400916
2020-03-20,0.0,0.0,0.0,0.0,2937808.7615400916
2020-03-23,0.0,0.0,0.0,0.0,2937808.7615400916
2020-03-24,0.1316204422308441,0.1316204422308441,386675.6883835553,386675.6883835553,2937808.7615400916
2020-03-25,0.13056670872121712,0.13056670872121712,383115.1305259681,383115.1305259681,2934248.2036825046
2020-03-26,0.13030014427383893,0.13030014427383893,382215.7785877849,382215.7785877849,2933348.8517443216
2020-03-27,0.12933125230227574,0.12933125230227574,378951.5082671096,378951.5082671096,2930084.5814236463
2020-03-30,0.12997617186299085,0.12997617186299085,381123.48195334326,381123.48195334326,2932256.55510988
2020-03-31,0.13179375156010403,0.13179375156010403,387262.1269940483,387262.1269940483,2938395.200150585
2020-04-01,0.13072041436510065,0.13072041436510065,383633.96303614584,383633.96303614584,2934767.0361926826
2020-04-02,0.1299609909993448,0.1299609909993448,381072.3185152929,381072.3185152929,2932205.3916718294
2020-04-03,0.1301741187944586,0.1301741187944586,381790.77778794826,381790.77778794826,2932923.8509444846
2020-04-06,0.13164048638164416,0.13164048638164416,386743.50117412716,386743.50117412716,2937876.574330664
2020-04-07,0.13052665820547193,0.13052665820547193,382979.97036839585,382979.97036839585,2934113.0435249326
2020-04-08,0.1307529284674555,0.1307529284674555,383743.737712331,383743.737712331,2934876.8108688677
2020-04-09,0.0,0.0,0.0,0.0,2940509.0393404425
2020-04-10,0.0,0.0,0.0,0.0,2940509.0393404425
2020-04-13,0.0,0.0,0.0,0.0,2940509.0393404425
2020-04-14,0.0,0.0,0.0,0.0,2940509.0393404425
2020-04-15,0.0,0.0,0.0,0.0,2940509.0393404425
2020-04-16,0.0,0.0,0.0,0.0,2940509.0393404425
2020-04-17,0.0,0.0,0.0,0.0,2940509.0393404425
2020-04-20,0.13327690470893144,0.13327690470893144,391901.9430319277,391901.9430319277,2940509.0393404425
2020-04-21,0.13375392297883776,0.13375392297883776,393521.2017758328,393521.2017758328,2942128.2980843475
2020-04-22,0.13321950140989716,0.13321950140989716,391707.2052407882,391707.2052407882,2940314.3015493033
2020-04-23,0.1344012146599257,0.1344012146599257,395721.314812377,395721.314812377,2944328.411120892
2020-04-24,0.1338181902006043,0.1338181902006043,393739.4959141528,393739.4959141528,2942346.5922226678
2020-04-27,0.13322896522822167,0.13322896522822167,391739.30899051036,391739.30899051036,2940346.405299025
2020-04-28,0.13372967419065798,0.13372967419065798,393438.84521371545,393438.84521371545,2942045.9415222304
2020-04-29,0.13443831229614003,0.13443831229614003,395847.50757927384,395847.50757927384,2944454.603887789
2020-04-30,0.0,0.0,0.0,0.0,2945876.182530264
2020-05-01,0.0,0.0,0.0,0.0,2945876.182530264
2020-05-04,0.0,0.0,0.0,0.0,2945876.182530264
2020-05-05,0.0,0.0,0.0,0.0,2945876.182530264
2020-05-06,0.0,0.0,0.0,0.0,2945876.182530264
2020-05-07,0.15256790497705097,0.15256790497705097,449446.157490435,449446.157490435,2945876.182530264
2020-05-08,0.15303012115812195,0.15303012115812195,451053.80809645046,451053.80809645046,2947483.833136279
2020-05-11,0.152195633854801,0.152195633854801,448152.622476613,448152.622476613,2944582.647516442
2020-05-12,0.15087634519584958,0.15087634519584958,443577.6062581452,443577.6062581452,2940007.631297974
2020-05-13,0.151609399938645,0.151609399938645,446117.92971036385,446117.92971036385,2942547.954750193
2020-05-14,0.15185821769819524,0.15185821769819524,446981.1794697178,446981.1794697178,2943411.2045095465
2020-05-15,0.15122667048720143,0.15122667048720143,444791.07396995736,444791.07396995736,2941221.0990097863
2020-05-18,0.15272286548502148,0.15272286548502148,449984.93571430905,449984.93571430905,2946414.960754138
2020-05-19,0.15226726529264276,0.15226726529264276,448401.43283894757,448401.43283894757,2944831.4578787764
2020-05-20,0.15230042442230396,0.15230042442230396,448516.624648588,448516.624648588,2944946.649688417
2020-05-21,0.15257837680227646,0.15257837680227646,449482.5605036162,449482.5605036162,2945912.585543445
2020-05-22,0.15193850655310404,0.15193850655310404,447259.84218104463,447259.84218104463,2943689.8672208735
2020-05-25,0.15242480327821656,0.15242480327821656,448948.7858260606,448948.7858260606,2945378.8108658893
2020-05-26,0.15187428071690193,0.15187428071690193,447036.92600370984,447036.92600370984,2943466.9510435387
2020-05-27,0.15145058676441897,0.15145058676441897,445567.2070609611,445567.2070609611,2941997.23210079
2020-05-28,0.0,0.0,0.0,0.0,2946880.9940283434
2020-05-29,0.0,0.0,0.0,0.0,2946880.9940283434
2020-06-01,0.1828195378769383,0.1828195378769383,538747.4215065943,538747.4215065943,2946880.9940283434
2020-06-02,0.18475276097432727,0.18475276097432727,545735.4591597127,545735.4591597127,2953869.0316814617
2020-06-03,0.11542232632687875,-0.11542232632687875,342240.283366848,-342240.283366848,2965113.3732794076
2020-06-04,0.11500574792355976,-0.11500574792355976,341132.4844187253,-341132.4844187253,2966221.1722275303
2020-06-05,0.0,0.0,0.0,0.0,3655946.7460883735
2020-06-08,0.0,0.0,0.0,0.0,3655946.7460883735
2020-06-09,0.0,0.0,0.0,0.0,3655946.7460883735
2020-06-10,0.0,0.0,0.0,0.0,3655946.7460883735
2020-06-11,0.1345394934728239,0.1345394934728239,491869.22338234854,491869.22338234854,3655946.7460883735
2020-06-12,0.13508027522227198,0.13508027522227198,494155.0647391827,494155.0647391827,3658232.5874452074
2020-06-15,0.1355712669764056,0.1355712669764056,496232.9249103224,496232.9249103224,3660310.447616347
2020-06-16,0.13417630574364048,0.13417630574364048,490335.660596373,490335.660596373,3654413.183302398
2020-06-17,0.1348274588692308,0.1348274588692308,493086.0744772802,493086.0744772802,3657163.597183305
2020-06-18,0.0,0.0,0.0,0.0,3665327.6496716896
2020-06-19,0.0,0.0,0.0,0.0,3665327.6496716896
2020-06-22,0.0,0.0,0.0,0.0,3665327.6496716896
2020-06-23,0.0,0.0,0.0,0.0,3665327.6496716896
2020-06-24,0.0,0.0,0.0,0.0,3665327.6496716896
2020-06-25,0.0,0.0,0.0,0.0,3665327.6496716896
2020-06-26,0.0,0.0,0.0,0.0,3665327.6496716896
2020-06-29,0.0,0.0,0.0,0.0,3665327.6496716896
2020-06-30,0.0,0.0,0.0,0.0,3665327.6496716896
2020-07-01,0.0,0.0,0.0,0.0,3665327.6496716896
2020-07-02,0.15588434933536846,-0.15588434933536846,571367.2157700068,-571367.2157700068,3665327.64967169
2020-07-03,0.154302506930104,-0.154302506930104,566344.2944208547,-566344.2944208547,3670350.571020842
2020-07-06,0.15514186770856558,-0.15514186770856558,569011.2813933122,-569011.2813933122,3667683.584048385
2020-07-07,0.1556005552962454,-0.1556005552962454,570467.0793572624,-570467.0793572624,3666227.7860844345
2020-07-08,0.15435611086282142,-0.15435611086282142,566514.7316223446,-566514.7316223446,3670180.133819352
2020-07-09,0.15460921610666573,-0.15460921610666573,567319.282482293,-567319.282482293,3669375.5829594037
2020-07-10,0.15635187317158775,-0.15635187317158775,572849.1418891517,-572849.1418891517,3663845.723552545
2020-07-13,0.1558843417418686,-0.1558843417418686,571367.1916908978,-571367.1916908978,3665327.673750799
2020-07-14,0.0,0.0,0.0,0.0,4815743.85465314
2020-07-15,0.0,0.0,0.0,0.0,4815743.85465314
2020-07-16,0.0,0.0,0.0,0.0,4815743.85465314
2020-07-17,0.0,0.0,0.0,0.0,4815743.85465314
2020-07-20,0.0,0.0,0.0,0.0,4815743.85465314
2020-07-21,0.1483006526477176,0.1483006526477176,714177.956629296,714177.956629296,4815743.85465314
2020-07-22,0.14667550386855846,0.14667550386855846,705006.4160470047,705006.4160470047,4806572.314070849
2020-07-23,0.1471588527090838,0.1471588527090838,707730.547219952,707730.547219952,4809296.445243795
2020-07-24,0.14663480406503093,0.14663480406503093,704777.17474474,704777.17474474,4806343.072768584
2020-07-27,0.14408589986925743,0.14408589986925743,690463.9299662799,690463.9299662799,4792029.827990124
2020-07-28,0.14486195966704535,0.14486195966704535,694812.8204657082,694812.8204657082,4796378.718489552
2020-07-29,0.14513209132143895,0.14513209132143895,696328.4390837079,696328.4390837079,4797894.337107551
2020-07-30,0.1444249697754238,0.1444249697754238,692363.0423137925,692363.0423137925,4793928.9403376365
2020-07-31,0.14312811188493346,0.14312811188493346,685107.5299566268,685107.5299566268,4786673.4279804705
2020-08-03,0.14395011455563492,0.14395011455563492,689703.8255796712,689703.8255796712,4791269.723603515
2020-08-04,0.14429485694799946,0.14429485694799946,691634.1093934246,691634.1093934246,4793200.007417268
2020-08-05,0.1466643631724616,0.1466643631724616,704943.6639959856,704943.6639959856,4806509.56201983
2020-08-06,0.14708556908750806,0.14708556908750806,707317.3256258917,707317.3256258917,4808883.223649736
2020-08-07,0.0,0.0,0.0,0.0,4811080.462586133
2020-08-10,0.0,0.0,0.0,0.0,4811080.462586133
2020-08-11,0.0,0.0,0.0,0.0,4811080.462586133
2020-08-12,0.0,0.0,0.0,0.0,4811080.462586133
2020-08-13,0.10310830201792084,-0.10310830201792084,496062.3373688493,-496062.3373688493,4811080.462586133
2020-08-14,0.10263513229211013,-0.10263513229211013,493997.7762491587,-493997.7762491587,4813145.023705823
2020-08-17,0.10224176104500665,-0.10224176104500665,492280.0470472911,-492280.0470472911,4814862.7529076915
2020-08-18,0.10181081553215661,-0.10181081553215661,490396.8349122276,-490396.8349122276,4816745.965042755
2020-08-19,0.10252319883738552,-0.10252319883738552,493509.1226306571,-493509.1226306571,4813633.677324326
2020-08-20,0.10388798006082137,-0.10388798006082137,499460.4120531116,-499460.4120531116,4807682.3879018705
2020-08-21,0.10346795045076608,-0.10346795045076608,497630.391563767,-497630.391563767,4809512.408391216
2020-08-24,0.10308076137735817,-0.10308076137735817,495942.21902178216,-495942.21902178216,4811200.5809332
2020-08-25,0.1033668955447064,-0.1033668955447064,497189.8990797298,-497189.8990797298,4809952.900875253
2020-08-26,0.1031429253477829,-0.1031429253477829,496213.33831534634,-496213.33831534634,4810929.461639636
2020-08-27,0.10401352840332413,-0.10401352840332413,500007.14136353385,-500007.14136353385,4807135.658591448
2020-08-28,0.10196723423403228,-0.10196723423403228,491080.5477556867,-491080.5477556867,4816062.252199296
2020-08-31,0.0,0.0,0.0,0.0,5811424.040722622
2020-09-01,0.0,0.0,0.0,0.0,5811424.040722622
2020-09-02,0.1702412420416616,0.1702412420416616,989344.0467233909,989344.0467233909,5811424.040722622
2020-09-03,0.1691550266694322,0.1691550266694322,981746.4101844442,981746.4101844442,5803826.404183675
2020-09-04,0.16812857745326545,0.16812857745326545,974585.0473801972,974585.0473801972,5796665.041379428
2020-09-07,0.1679036834167037,0.1679036834167037,973018.3592771841,973018.3592771841,5795098.353276415
2020-09-08,0.16915132216144352,0.16915132216144352,981720.532642778,981720.532642778,5803800.526642009
2020-09-09,0.16887597591621548,0.16887597591621548,979797.7694488912,979797.7694488912,5801877.763448122
2020-09-10,0.1677216800116153,0.1677216800116153,971751.0817237652,971751.0817237652,5793831.075722996
2020-09-11,0.16765808685590144,0.16765808685590144,971308.4174821118,971308.4174821118,5793388.411481342
2020-09-14,0.16883264416036622,0.16883264416036622,979495.2966087986,979495.2966087986,5801575.290608029
2020-09-15,0.16773983910406914,0.16773983910406914,971877.4973797215,971877.4973797215,5793957.491378952
2020-09-16,0.16672534581630627,0.16672534581630627,964823.4834899727,964823.4834899727,5786903.477489203
2020-09-17,0.16734705537309352,0.16734705537309352,969144.3391590444,969144.3391590444,5791224.333158275
2020-09-18,0.16710024662938,0.16710024662938,967428.2565255155,967428.2565255155,5789508.250524746
2020-09-21,0.1678224140267324,0.1678224140267324,972452.4174446559,972452.4174446559,5794532.411443886
2020-09-22,0.1678071675048693,0.1678071675048693,972346.2563944188,972346.2563944188,5794426.25039365
2020-09-23,0.16859251684789728,0.16859251684789728,977819.6842155373,977819.6842155373,5799899.678214768
2020-09-24,0.16743501237967964,0.16743501237967964,969756.1577730714,969756.1577730714,5791836.151772302
2020-09-25,0.16742153595927442,0.16742153595927442,969662.408988698,969662.408988698,5791742.402987929
2020-09-28,0.16718672035781845,0.16718672035781845,968029.4001149442,968029.4001149442,5790109.394114175
2020-09-29,0.1658367416075176,0.1658367416075176,958658.9027149092,958658.9027149092,5780738.89671414
2020-09-30,0.1641136970689407,0.1641136970689407,946742.8436169245,946742.8436169245,5768822.837616155
2020-10-01,0.16486765504255108,0.16486765504255108,951950.9402773263,951950.9402773263,5774030.934276557
2020-10-02,0.16448144797595587,0.16448144797595587,949281.9731500795,949281.9731500795,5771361.96714931
2020-10-05,0.16336061597047755,0.16336061597047755,941550.174562227,941550.174562227,5763630.168561458
2020-10-06,0.16325548198498296,0.16325548198498296,940825.9948425019,940825.9948425019,5762905.988841733
2020-10-07,0.164491958288506,0.164491958288506,949354.574268305,949354.574268305,5771434.568267535
